Customer_ID,Gender,Age,Country,Tenure_Months,Account_Type,Balance_RM,Products_Count,Has_CreditCard,Has_Loan,Credit_Score,Active_Member,Complaints_Count,Branch_Visits,Region,Salary_Range,Churn_Status,Churn_Month
C08610,Male,42,Indonesia,66,Prod 1,37861.34,1,1,0,665,1,0,2,Klang Valley,3k-5k,0,
C08611,Female,47,Malaysia,7,Prod 1,835.1,1,1,1,723,1,1,1,Klang Valley,<3k,0,
C08612,Male,63,Indonesia,0,Prod 1,8865.26,1,1,0,624,1,0,6,Klang Valley,3k-5k,0,
C08613,Female,41,Indonesia,110,Prod 2,14001.56,2,0,1,624,1,0,4,Klang Valley,3k-5k,0,
C08614,Male,43,Malaysia,73,Prod 3,42182.33,3,1,0,594,1,0,0,Klang Valley,3k-5k,0,
C08615,Female,50,Malaysia,5,Prod 1,2640.85,1,1,0,504,1,0,1,Johor,5k-10k,1,Jun-2023
C08616,Female,75,Indonesia,82,Prod 1,688.43,1,0,0,700,1,1,5,Klang Valley,3k-5k,0,
C08617,Male,44,Indonesia,11,Prod 2,2576.61,2,1,1,628,1,0,3,Johor,3k-5k,1,Nov-2023
C08618,Female,38,Malaysia,92,Prod 1,15751.23,1,1,0,760,0,1,1,Penang,>10k,0,
C08619,Male,54,Malaysia,62,Prod 1,33329.84,1,1,0,707,0,3,2,Klang Valley,3k-5k,1,Jul-2023
C08620,Male,36,Malaysia,6,Prod 1,8869.59,1,1,0,704,0,1,3,Penang,3k-5k,1,Mar-2023
C08621,Female,51,Indonesia,3,Prod 1,15157.53,1,1,1,650,1,0,0,Klang Valley,>10k,1,Apr-2023
C08622,Female,35,Malaysia,40,Prod 1,22581.03,1,1,0,518,1,0,0,Klang Valley,5k-10k,1,Feb-2023
C08623,Male,36,Singapore,111,Prod 3,70075.01,3,0,0,543,1,0,0,Penang,<3k,1,Mar-2024
C08624,Male,34,Indonesia,55,Prod 1,630.19,1,1,0,614,1,0,0,Penang,5k-10k,0,
C08625,Female,49,Malaysia,84,Prod 1,9477.16,1,0,0,748,1,0,4,Klang Valley,5k-10k,0,
C08626,Female,24,Singapore,40,Prod 1,67693.88,1,1,0,720,1,0,0,Sabah/Sarawak,3k-5k,0,
C08627,Male,41,Malaysia,27,Prod 1,537.63,1,1,1,850,0,0,0,Klang Valley,>10k,1,Jan-2024
C08628,Male,23,Indonesia,94,Prod 1,37311.33,1,1,0,535,1,0,4,Klang Valley,5k-10k,0,
C08629,Female,47,Malaysia,39,Prod 1,2274.82,1,0,1,739,0,0,2,Penang,5k-10k,0,
C08630,Female,44,Singapore,7,Prod 3,29499.13,3,0,0,551,1,0,1,Klang Valley,>10k,0,
C08631,Female,18,Singapore,15,Prod 2,186199.09,2,1,1,746,1,0,1,Sabah/Sarawak,5k-10k,0,
C08632,Male,52,Malaysia,54,Prod 1,4254.22,1,1,1,671,1,0,3,Johor,3k-5k,1,Feb-2024
C08633,Female,31,Malaysia,30,Prod 1,43504.55,1,1,1,495,0,0,6,Klang Valley,5k-10k,1,Mar-2024
C08634,Female,21,Malaysia,25,Prod 1,42018.52,1,1,0,639,0,0,1,Klang Valley,3k-5k,1,Jul-2023
C08635,Male,71,Malaysia,70,Prod 1,4438.67,1,0,0,789,0,0,0,Penang,>10k,1,Sep-2023
C08636,Female,31,Indonesia,66,Prod 1,10946.91,1,1,1,651,1,0,7,Penang,>10k,1,Jun-2023
C08637,Female,47,Indonesia,19,Prod 2,91612.33,2,1,1,688,0,2,2,Penang,>10k,0,
C08638,Male,31,Malaysia,24,Prod 1,9623.29,1,1,1,727,1,1,0,Johor,<3k,1,Mar-2024
C08639,Female,24,Singapore,83,Prod 3,43180.16,3,1,1,603,0,1,0,Johor,>10k,0,
C08640,Female,42,Singapore,109,Prod 2,42772.35,2,0,0,806,1,0,2,Klang Valley,<3k,0,
C08641,Female,64,Indonesia,20,Prod 1,227430.63,1,1,1,685,0,0,2,Penang,5k-10k,1,Jun-2023
C08642,Female,42,Malaysia,17,Prod 2,35449.08,2,1,0,775,1,1,0,Penang,<3k,0,
C08643,Male,61,Malaysia,14,Prod 1,30336.86,1,1,1,687,1,0,3,Klang Valley,3k-5k,0,
C08644,Male,25,Malaysia,7,Prod 1,71936.05,1,1,1,658,0,0,3,Klang Valley,<3k,1,Mar-2024
C08645,Female,38,Singapore,26,Prod 1,1380.95,1,1,1,586,1,0,3,Johor,5k-10k,0,
C08646,Male,39,Malaysia,47,Prod 1,221.6,1,0,0,730,0,0,1,Klang Valley,5k-10k,1,Feb-2024
C08647,Male,37,Malaysia,51,Prod 2,1258.56,2,1,1,609,1,0,1,Klang Valley,<3k,0,
C08648,Male,51,Malaysia,74,Prod 2,40415.4,2,0,1,610,1,0,3,Klang Valley,3k-5k,0,
C08649,Male,49,Singapore,2,Prod 2,9876.27,2,1,0,429,0,0,1,Penang,5k-10k,1,May-2023
C08650,Female,80,Malaysia,54,Prod 1,14001.52,1,1,0,559,0,0,3,Johor,5k-10k,0,
C08651,Male,37,Malaysia,13,Prod 2,6242.88,2,1,0,578,1,1,7,Klang Valley,5k-10k,1,Mar-2023
C08652,Male,61,Malaysia,12,Prod 3,202404.85,3,0,1,642,1,1,3,Klang Valley,3k-5k,0,
C08653,Female,31,Malaysia,89,Prod 2,669.47,2,0,0,708,1,0,4,Klang Valley,3k-5k,0,
C08654,Female,50,Singapore,7,Prod 1,44471.51,1,1,1,591,0,2,5,Johor,>10k,1,Jan-2024
C08655,Female,45,Malaysia,21,Prod 4,8264.74,4,0,1,591,1,1,10,Klang Valley,5k-10k,0,
C08656,Female,47,Malaysia,66,Prod 1,90101.81,1,1,0,791,1,0,3,Klang Valley,>10k,0,
C08657,Female,46,Singapore,67,Prod 1,37643.02,1,1,1,741,0,0,1,Klang Valley,5k-10k,0,
C08658,Female,45,Malaysia,2,Prod 2,97333.49,2,1,0,623,0,2,1,Johor,5k-10k,1,Jan-2024
C08659,Female,18,Malaysia,3,Prod 1,2866.57,1,1,1,600,1,0,5,Klang Valley,5k-10k,0,
C08660,Female,38,Indonesia,68,Prod 1,54868.22,1,1,0,540,0,0,9,Johor,>10k,0,
C08661,Male,41,Malaysia,113,Prod 1,44417.57,1,1,0,692,1,0,0,Penang,<3k,0,
C08662,Female,35,Malaysia,120,Prod 1,4492.9,1,1,0,799,1,0,4,Klang Valley,3k-5k,0,
C08663,Male,32,Malaysia,119,Prod 1,75110.49,1,1,1,603,1,1,1,Johor,3k-5k,1,Sep-2023
C08664,Male,25,Malaysia,23,Prod 1,1756.29,1,0,0,662,1,1,3,Klang Valley,3k-5k,0,
C08665,Male,52,Singapore,12,Prod 1,10870.82,1,1,1,690,1,1,1,Penang,<3k,1,Oct-2023
C08666,Male,38,Singapore,4,Prod 1,6508.9,1,1,0,583,0,1,0,Penang,3k-5k,1,Sep-2023
C08667,Female,41,Singapore,20,Prod 1,868.1,1,1,0,540,1,0,2,Klang Valley,5k-10k,0,
C08668,Female,55,Malaysia,15,Prod 1,161607.51,1,1,1,524,1,1,8,Klang Valley,>10k,1,May-2023
C08669,Female,26,Malaysia,57,Prod 1,279.98,1,1,0,771,1,0,0,Klang Valley,3k-5k,0,
C08670,Female,57,Indonesia,25,Prod 2,11710.13,2,1,1,620,1,0,10,Klang Valley,5k-10k,1,May-2023
C08671,Male,34,Indonesia,11,Prod 2,90165.85,2,1,0,762,0,0,0,Klang Valley,>10k,0,
C08672,Female,18,Malaysia,62,Prod 1,40817.69,1,1,0,668,1,1,1,Klang Valley,3k-5k,0,
C08673,Male,24,Malaysia,20,Prod 1,9609.68,1,1,1,842,1,0,4,Johor,5k-10k,0,
C08674,Female,39,Malaysia,23,Prod 3,49405.57,3,0,0,520,1,0,3,Johor,5k-10k,0,
C08675,Male,47,Malaysia,60,Prod 1,38382.71,1,1,0,749,1,0,0,Johor,5k-10k,0,
C08676,Male,22,Malaysia,5,Prod 3,89556.13,3,1,1,618,1,0,1,Klang Valley,3k-5k,0,
C08677,Female,33,Malaysia,86,Prod 1,15468.97,1,1,0,498,1,0,2,Sabah/Sarawak,3k-5k,1,Feb-2024
C08678,Female,64,Singapore,115,Prod 1,31671.45,1,0,1,595,1,0,10,Penang,<3k,0,
C08679,Female,71,Singapore,44,Prod 1,25836.7,1,1,0,376,0,2,0,Klang Valley,>10k,1,Jun-2023
C08680,Female,52,Malaysia,54,Prod 1,26953.29,1,1,0,471,1,0,2,Penang,3k-5k,0,
C08681,Male,44,Malaysia,28,Prod 1,13170.37,1,1,0,715,0,0,2,Johor,5k-10k,0,
C08682,Female,27,Indonesia,114,Prod 1,43547.83,1,1,1,642,1,1,3,Johor,>10k,0,
C08683,Female,48,Malaysia,6,Prod 3,534.55,3,1,0,707,0,1,4,Klang Valley,5k-10k,1,Jul-2023
C08684,Male,46,Singapore,92,Prod 1,4892.77,1,1,0,683,1,0,0,Klang Valley,3k-5k,0,
C08685,Male,24,Malaysia,68,Prod 2,41015.59,2,0,1,647,1,0,0,Penang,3k-5k,0,
C08686,Male,27,Singapore,89,Prod 1,13662.65,1,0,1,746,0,0,7,Sabah/Sarawak,5k-10k,0,
C08687,Female,48,Malaysia,113,Prod 2,21165.04,2,1,1,509,1,0,2,Klang Valley,5k-10k,0,
C08688,Male,59,Malaysia,44,Prod 3,3834.25,3,1,1,746,1,0,0,Johor,3k-5k,1,Dec-2023
C08689,Male,44,Malaysia,17,Prod 1,46339.03,1,0,1,630,1,1,0,Klang Valley,3k-5k,1,Mar-2023
C08690,Male,24,Malaysia,87,Prod 1,7875.67,1,1,1,656,0,0,0,Johor,5k-10k,0,
C08691,Female,53,Malaysia,97,Prod 1,57399.24,1,0,1,792,1,0,0,Klang Valley,<3k,1,Feb-2023
C08692,Female,60,Singapore,73,Prod 1,945.35,1,1,1,507,1,0,8,Johor,<3k,1,Jan-2023
C08693,Female,37,Malaysia,98,Prod 2,161.35,2,1,0,709,1,0,2,Klang Valley,5k-10k,0,
C08694,Male,34,Malaysia,80,Prod 2,21802.14,2,1,1,545,0,3,2,Sabah/Sarawak,<3k,0,
C08695,Male,42,Singapore,114,Prod 2,223848.17,2,0,0,791,1,1,0,Penang,5k-10k,0,
C08696,Male,43,Singapore,56,Prod 1,11058.7,1,1,1,832,1,0,2,Klang Valley,<3k,0,
C08697,Female,49,Indonesia,27,Prod 1,2739.59,1,0,1,720,1,0,4,Klang Valley,5k-10k,0,
C08698,Male,82,Singapore,72,Prod 1,9544.08,1,1,0,750,1,2,1,Penang,3k-5k,0,
C08699,Male,48,Malaysia,3,Prod 1,44959.56,1,1,1,441,1,0,8,Johor,3k-5k,0,
C08700,Female,46,Singapore,45,Prod 1,36546.33,1,1,1,585,0,0,3,Penang,<3k,1,Feb-2024
C08701,Male,36,Indonesia,86,Prod 1,187341.54,1,0,1,650,1,0,5,Klang Valley,<3k,0,
C08702,Female,36,Indonesia,8,Prod 2,5255.58,2,0,1,684,0,0,4,Johor,5k-10k,1,Dec-2023
C08703,Male,21,Malaysia,30,Prod 1,42001.08,1,1,1,603,0,0,5,Johor,3k-5k,1,Oct-2023
C08704,Female,45,Malaysia,23,Prod 1,1387.51,1,0,1,602,1,1,2,Sabah/Sarawak,<3k,1,Mar-2024
C08705,Male,48,Malaysia,21,Prod 1,44203.59,1,1,1,574,1,0,7,Johor,3k-5k,1,Aug-2023
C08706,Male,56,Singapore,68,Prod 1,15599.57,1,1,1,653,1,0,6,Klang Valley,>10k,0,
C08707,Male,73,Singapore,45,Prod 1,9029.0,1,0,0,560,1,0,3,Klang Valley,<3k,0,
C08708,Female,46,Singapore,90,Prod 1,502.9,1,1,1,455,0,0,0,Johor,>10k,0,
C08709,Female,59,Malaysia,2,Prod 1,3477.55,1,0,1,368,0,0,3,Sabah/Sarawak,>10k,1,Feb-2023
C08710,Male,48,Singapore,38,Prod 1,3698.29,1,1,0,700,1,0,0,Klang Valley,3k-5k,1,Jan-2023
C08711,Female,59,Indonesia,0,Prod 1,33904.88,1,0,1,660,0,0,4,Sabah/Sarawak,5k-10k,1,Jan-2023
C08712,Female,39,Malaysia,11,Prod 1,753.85,1,0,0,648,1,3,2,Penang,<3k,1,May-2023
C08713,Female,41,Singapore,87,Prod 1,2955.82,1,1,1,747,0,1,4,Johor,5k-10k,0,
C08714,Female,24,Malaysia,5,Prod 2,81796.22,2,1,1,492,1,0,2,Klang Valley,>10k,0,
C08715,Male,46,Indonesia,5,Prod 1,22228.73,1,1,0,636,1,1,6,Penang,3k-5k,1,Jun-2023
C08716,Female,25,Indonesia,30,Prod 1,21017.14,1,0,0,792,0,1,4,Penang,5k-10k,1,Mar-2023
C08717,Male,27,Singapore,87,Prod 1,18724.47,1,1,0,611,0,0,7,Klang Valley,3k-5k,0,
C08718,Male,34,Singapore,66,Prod 1,28260.27,1,1,1,629,1,3,1,Klang Valley,3k-5k,0,
C08719,Male,45,Indonesia,88,Prod 1,6344.8,1,1,1,747,0,0,7,Johor,3k-5k,1,Mar-2024
C08720,Female,49,Malaysia,2,Prod 1,690.08,1,0,1,624,0,2,1,Johor,5k-10k,1,Sep-2023
C08721,Female,39,Malaysia,55,Prod 3,234412.41,3,1,0,468,1,0,8,Penang,5k-10k,0,
C08722,Female,34,Singapore,38,Prod 1,165734.13,1,0,0,635,1,2,1,Penang,>10k,0,
C08723,Female,44,Malaysia,105,Prod 2,57083.79,2,0,0,583,1,0,5,Sabah/Sarawak,3k-5k,0,
C08724,Female,57,Malaysia,81,Prod 2,158.66,2,1,1,526,1,0,6,Sabah/Sarawak,3k-5k,1,Mar-2024
C08725,Male,56,Indonesia,34,Prod 1,16509.68,1,1,0,785,0,0,1,Sabah/Sarawak,>10k,1,Feb-2023
C08726,Male,42,Singapore,53,Prod 2,19430.51,2,0,0,670,0,2,2,Sabah/Sarawak,>10k,1,Mar-2024
C08727,Male,43,Malaysia,34,Prod 4,9275.52,4,0,1,747,0,0,3,Penang,3k-5k,0,
C08728,Male,44,Malaysia,36,Prod 1,36983.13,1,1,0,495,1,0,0,Johor,>10k,0,
C08729,Male,39,Malaysia,65,Prod 1,2486.85,1,0,0,617,0,0,2,Penang,<3k,1,Jun-2023
C08730,Male,33,Malaysia,10,Prod 2,27742.82,2,1,0,741,1,0,0,Johor,>10k,0,
C08731,Female,47,Malaysia,21,Prod 2,54085.57,2,1,0,697,1,0,3,Johor,3k-5k,0,
C08732,Female,39,Singapore,16,Prod 2,2452.18,2,1,1,774,1,1,8,Penang,>10k,1,May-2023
C08733,Female,82,Malaysia,90,Prod 3,23495.96,3,0,1,604,1,0,1,Klang Valley,3k-5k,0,
C08734,Female,51,Malaysia,112,Prod 2,23980.79,2,0,1,661,1,0,1,Johor,3k-5k,0,
C08735,Male,64,Malaysia,32,Prod 2,78180.22,2,1,0,669,1,0,6,Sabah/Sarawak,<3k,0,
C08736,Female,46,Indonesia,3,Prod 1,39638.73,1,1,0,678,0,0,5,Johor,>10k,0,
C08737,Male,59,Malaysia,4,Prod 2,47781.92,2,1,1,660,1,0,6,Klang Valley,5k-10k,1,May-2023
C08738,Male,31,Malaysia,30,Prod 3,35956.32,3,0,0,607,1,0,4,Johor,5k-10k,0,
C08739,Female,67,Malaysia,29,Prod 1,50819.41,1,1,0,728,1,0,2,Penang,3k-5k,0,
C08740,Male,44,Singapore,7,Prod 3,248.37,3,0,0,715,1,2,1,Johor,5k-10k,0,
C08741,Male,43,Singapore,91,Prod 1,2379.79,1,1,1,674,1,0,8,Klang Valley,5k-10k,0,
C08742,Male,74,Malaysia,45,Prod 1,17841.78,1,1,0,579,0,0,3,Johor,3k-5k,1,Feb-2023
C08743,Female,49,Malaysia,5,Prod 1,127580.44,1,0,0,622,1,3,1,Sabah/Sarawak,3k-5k,1,Aug-2023
C08744,Female,45,Malaysia,4,Prod 1,6157.96,1,1,1,496,0,0,3,Penang,<3k,1,Apr-2023
C08745,Male,43,Singapore,37,Prod 1,6987.69,1,1,0,603,1,0,6,Penang,3k-5k,0,
C08746,Female,39,Singapore,5,Prod 1,71789.52,1,1,0,652,1,1,0,Johor,5k-10k,0,
C08747,Male,57,Malaysia,54,Prod 1,7206.52,1,0,0,745,0,0,5,Klang Valley,5k-10k,1,May-2023
C08748,Male,45,Malaysia,28,Prod 3,65143.52,3,1,0,585,0,0,2,Johor,5k-10k,0,
C08749,Male,58,Malaysia,108,Prod 1,88335.96,1,0,1,603,1,0,3,Johor,5k-10k,1,Mar-2024
C08750,Female,42,Malaysia,33,Prod 1,28321.01,1,1,0,742,1,1,4,Penang,5k-10k,0,
C08751,Male,44,Singapore,62,Prod 3,1790.01,3,1,0,774,1,2,0,Penang,3k-5k,0,
C08752,Female,56,Malaysia,92,Prod 3,33401.87,3,1,0,628,0,0,8,Johor,3k-5k,0,
C08753,Male,48,Malaysia,18,Prod 2,11841.57,2,1,0,714,1,0,1,Klang Valley,5k-10k,0,
C08754,Male,25,Malaysia,47,Prod 1,920.81,1,1,1,566,0,0,3,Klang Valley,3k-5k,1,Apr-2023
C08755,Female,57,Indonesia,6,Prod 2,25439.34,2,1,0,667,1,0,3,Klang Valley,3k-5k,0,
C08756,Male,33,Indonesia,35,Prod 1,20318.8,1,1,0,646,0,2,2,Klang Valley,>10k,1,Mar-2024
C08757,Male,48,Malaysia,26,Prod 2,28471.31,2,1,0,542,1,0,0,Johor,<3k,1,Feb-2024
C08758,Male,34,Malaysia,34,Prod 1,992.75,1,0,1,680,0,0,4,Klang Valley,5k-10k,0,
C08759,Female,30,Malaysia,5,Prod 2,9704.59,2,0,0,604,1,0,0,Johor,5k-10k,1,Jan-2024
C08760,Female,31,Malaysia,30,Prod 1,47166.9,1,1,0,824,1,0,5,Penang,5k-10k,0,
C08761,Male,58,Malaysia,101,Prod 3,960.79,3,0,0,589,1,1,4,Penang,5k-10k,0,
C08762,Male,45,Singapore,111,Prod 1,15470.2,1,1,0,481,0,1,6,Johor,3k-5k,1,Mar-2024
C08763,Male,70,Singapore,12,Prod 1,40504.83,1,0,0,656,1,0,2,Penang,3k-5k,0,
C08764,Male,50,Indonesia,18,Prod 2,31603.31,2,0,0,720,0,0,0,Klang Valley,3k-5k,0,
C08765,Female,46,Malaysia,0,Prod 2,84305.51,2,0,1,621,0,1,1,Klang Valley,5k-10k,0,
C08766,Female,43,Indonesia,5,Prod 1,22674.68,1,1,1,694,1,0,1,Klang Valley,3k-5k,0,
C08767,Female,42,Singapore,22,Prod 1,84592.21,1,1,0,728,0,0,3,Klang Valley,3k-5k,0,
C08768,Male,21,Malaysia,73,Prod 1,80306.94,1,1,1,615,1,0,0,Klang Valley,3k-5k,0,
C08769,Female,32,Malaysia,17,Prod 1,94221.97,1,0,1,850,1,0,2,Johor,5k-10k,0,
C08770,Female,29,Malaysia,3,Prod 1,38602.51,1,0,1,625,1,1,3,Penang,<3k,0,
C08771,Female,34,Malaysia,80,Prod 2,38824.84,2,0,0,838,0,0,1,Johor,3k-5k,0,
C08772,Female,35,Malaysia,40,Prod 1,42001.68,1,1,0,746,1,0,0,Penang,>10k,0,
C08773,Female,55,Singapore,48,Prod 3,52326.56,3,1,0,817,0,0,1,Klang Valley,5k-10k,0,
C08774,Female,48,Malaysia,20,Prod 1,2742.42,1,1,1,726,1,0,2,Penang,>10k,0,
C08775,Male,23,Indonesia,62,Prod 1,5287.8,1,1,0,695,0,1,0,Klang Valley,3k-5k,1,Jan-2024
C08776,Female,30,Malaysia,104,Prod 3,22022.6,3,1,1,573,1,0,3,Johor,>10k,0,
C08777,Male,47,Indonesia,53,Prod 1,44448.53,1,1,0,607,1,1,4,Penang,3k-5k,0,
C08778,Female,56,Malaysia,58,Prod 1,36292.82,1,1,0,556,1,0,1,Penang,5k-10k,1,Nov-2023
C08779,Female,49,Singapore,26,Prod 1,86245.47,1,0,1,687,1,1,2,Penang,3k-5k,0,
C08780,Female,38,Malaysia,4,Prod 1,2366.23,1,0,1,764,1,0,2,Penang,<3k,1,Nov-2023
C08781,Male,59,Malaysia,34,Prod 1,282.26,1,1,0,672,0,0,4,Klang Valley,3k-5k,1,Aug-2023
C08782,Male,49,Indonesia,109,Prod 1,609.66,1,1,0,715,0,0,7,Klang Valley,>10k,1,Jul-2023
C08783,Male,46,Malaysia,72,Prod 1,448.78,1,0,0,773,1,0,7,Penang,3k-5k,0,
C08784,Female,51,Singapore,44,Prod 1,35818.75,1,1,0,593,0,0,0,Penang,3k-5k,1,Feb-2024
C08785,Female,41,Singapore,63,Prod 4,8810.2,4,0,1,722,1,0,0,Penang,>10k,0,
C08786,Female,33,Malaysia,54,Prod 1,37606.01,1,0,1,780,1,1,1,Penang,3k-5k,0,
C08787,Male,51,Malaysia,107,Prod 2,3403.64,2,1,0,742,1,0,7,Penang,5k-10k,1,Oct-2023
C08788,Female,40,Singapore,11,Prod 1,45809.86,1,0,0,800,1,0,6,Klang Valley,>10k,0,
C08789,Female,51,Malaysia,104,Prod 1,37952.45,1,1,0,780,1,0,4,Klang Valley,5k-10k,1,Jul-2023
C08790,Male,36,Singapore,73,Prod 2,10277.98,2,1,0,560,1,0,0,Klang Valley,<3k,0,
C08791,Female,59,Indonesia,6,Prod 1,62057.45,1,1,1,612,1,1,0,Klang Valley,>10k,1,Jan-2024
C08792,Female,53,Malaysia,26,Prod 1,17715.99,1,1,1,701,1,0,8,Johor,<3k,1,Mar-2024
C08793,Female,47,Malaysia,35,Prod 1,51684.51,1,1,0,661,1,0,0,Sabah/Sarawak,3k-5k,0,
C08794,Female,32,Singapore,4,Prod 1,11945.0,1,0,1,431,1,0,5,Klang Valley,>10k,1,Dec-2023
C08795,Male,69,Malaysia,53,Prod 2,108243.57,2,1,0,411,1,0,2,Klang Valley,<3k,0,
C08796,Female,42,Malaysia,14,Prod 2,62605.07,2,1,0,450,0,0,4,Klang Valley,5k-10k,0,
C08797,Female,41,Malaysia,39,Prod 2,35477.57,2,1,0,746,0,0,0,Klang Valley,3k-5k,0,
C08798,Female,50,Singapore,36,Prod 1,70142.4,1,0,0,688,1,0,1,Klang Valley,5k-10k,0,
C08799,Female,19,Malaysia,48,Prod 1,25414.26,1,0,0,623,1,0,3,Klang Valley,>10k,0,
C08800,Female,24,Malaysia,97,Prod 4,22426.86,4,0,1,591,1,2,0,Johor,>10k,0,
C08801,Male,36,Singapore,87,Prod 1,40132.77,1,0,0,732,1,2,0,Klang Valley,<3k,1,Aug-2023
C08802,Female,51,Malaysia,101,Prod 1,4418.08,1,0,0,716,1,0,0,Johor,5k-10k,1,Nov-2023
C08803,Male,52,Malaysia,56,Prod 2,90.93,2,1,0,496,0,0,8,Penang,5k-10k,1,Jul-2023
C08804,Male,22,Indonesia,62,Prod 1,705.47,1,0,1,555,1,0,4,Penang,5k-10k,1,Nov-2023
C08805,Male,76,Singapore,35,Prod 1,191733.96,1,1,1,613,1,0,0,Penang,3k-5k,0,
C08806,Female,73,Indonesia,78,Prod 1,7951.46,1,1,0,598,1,0,2,Penang,5k-10k,0,
C08807,Female,55,Malaysia,10,Prod 1,15541.13,1,1,1,619,1,0,3,Johor,3k-5k,1,Jan-2024
C08808,Male,79,Singapore,41,Prod 1,56300.59,1,1,1,588,1,0,1,Penang,5k-10k,0,
C08809,Male,24,Malaysia,77,Prod 1,154294.9,1,1,0,569,1,0,0,Johor,5k-10k,0,
C08810,Female,20,Malaysia,87,Prod 1,48374.67,1,1,0,688,0,0,1,Klang Valley,5k-10k,0,
C08811,Female,36,Malaysia,12,Prod 1,49032.94,1,1,1,681,0,2,0,Penang,3k-5k,1,Mar-2024
C08812,Female,34,Malaysia,9,Prod 3,1514.22,3,0,0,450,0,1,0,Penang,5k-10k,1,Sep-2023
C08813,Male,33,Indonesia,17,Prod 3,14172.68,3,1,0,583,1,0,3,Sabah/Sarawak,3k-5k,0,
C08814,Male,55,Malaysia,108,Prod 2,41086.65,2,1,1,460,0,0,1,Klang Valley,>10k,1,Mar-2024
C08815,Male,59,Singapore,6,Prod 2,78166.95,2,1,1,804,0,0,1,Klang Valley,3k-5k,1,Jan-2023
C08816,Male,49,Singapore,113,Prod 2,13672.45,2,0,0,648,1,0,6,Sabah/Sarawak,3k-5k,0,
C08817,Male,57,Singapore,120,Prod 1,39820.88,1,1,0,611,1,0,1,Penang,>10k,1,Apr-2023
C08818,Male,70,Malaysia,88,Prod 1,5843.55,1,0,0,692,1,0,6,Klang Valley,>10k,1,Mar-2023
C08819,Male,37,Singapore,84,Prod 1,4492.76,1,0,0,759,1,0,7,Klang Valley,<3k,0,
C08820,Male,36,Malaysia,113,Prod 4,40346.09,4,1,0,460,1,0,8,Sabah/Sarawak,>10k,0,
C08821,Female,50,Malaysia,17,Prod 2,493.78,2,1,1,566,1,0,5,Klang Valley,5k-10k,0,
C08822,Male,30,Indonesia,6,Prod 3,901.02,3,1,0,649,1,0,1,Penang,>10k,0,
C08823,Male,67,Malaysia,94,Prod 1,29200.94,1,1,1,531,1,0,0,Klang Valley,3k-5k,1,Apr-2023
C08824,Female,30,Malaysia,8,Prod 2,528.17,2,1,0,582,1,1,2,Klang Valley,>10k,0,
C08825,Female,60,Indonesia,2,Prod 2,26840.08,2,1,0,470,1,0,1,Johor,5k-10k,1,Jan-2023
C08826,Female,34,Malaysia,9,Prod 1,9624.71,1,0,0,558,1,2,0,Penang,<3k,0,
C08827,Female,38,Singapore,36,Prod 2,9732.09,2,1,0,568,0,0,8,Penang,3k-5k,1,Jan-2023
C08828,Female,42,Malaysia,44,Prod 1,519.73,1,1,1,812,0,2,6,Johor,3k-5k,0,
C08829,Female,46,Malaysia,3,Prod 1,3503.12,1,1,0,713,0,1,5,Klang Valley,3k-5k,1,Mar-2023
C08830,Female,33,Malaysia,36,Prod 2,6542.23,2,0,1,513,1,0,0,Klang Valley,3k-5k,1,Mar-2023
C08831,Female,30,Malaysia,61,Prod 1,17167.52,1,0,1,595,1,0,7,Penang,3k-5k,1,Sep-2023
C08832,Male,69,Malaysia,110,Prod 3,47957.72,3,0,0,681,1,0,0,Johor,5k-10k,0,
C08833,Male,28,Singapore,11,Prod 1,223222.32,1,1,0,571,1,0,8,Penang,5k-10k,0,
C08834,Female,38,Singapore,10,Prod 1,2810.41,1,0,0,582,0,0,5,Penang,5k-10k,1,Apr-2023
C08835,Male,23,Indonesia,28,Prod 1,801.17,1,1,1,813,1,0,4,Klang Valley,3k-5k,0,
C08836,Female,48,Malaysia,118,Prod 3,9566.37,3,1,0,527,0,0,10,Johor,3k-5k,1,Jan-2024
C08837,Male,41,Singapore,21,Prod 2,11833.28,2,1,0,850,1,0,2,Penang,3k-5k,0,
C08838,Male,28,Singapore,2,Prod 1,14417.88,1,1,0,525,1,0,1,Sabah/Sarawak,3k-5k,0,
C08839,Female,32,Indonesia,14,Prod 2,37284.83,2,1,1,438,1,0,6,Klang Valley,5k-10k,1,Aug-2023
C08840,Male,56,Malaysia,54,Prod 1,877.85,1,1,0,812,1,0,4,Johor,<3k,1,Oct-2023
C08841,Female,42,Singapore,32,Prod 1,3900.11,1,0,0,679,1,0,3,Klang Valley,3k-5k,0,
C08842,Female,48,Indonesia,86,Prod 3,47431.02,3,1,0,634,1,0,1,Johor,3k-5k,0,
C08843,Female,32,Malaysia,61,Prod 3,224747.79,3,1,0,688,1,0,4,Klang Valley,5k-10k,0,
C08844,Female,38,Indonesia,54,Prod 1,77235.41,1,1,0,505,0,0,1,Klang Valley,>10k,0,
C08845,Female,25,Malaysia,20,Prod 1,34426.19,1,1,1,594,0,0,2,Penang,5k-10k,0,
C08846,Female,47,Singapore,53,Prod 3,105057.25,3,1,1,745,1,0,1,Penang,3k-5k,0,
C08847,Female,54,Indonesia,62,Prod 1,18452.97,1,1,1,581,0,0,0,Klang Valley,>10k,1,Feb-2024
C08848,Female,40,Singapore,9,Prod 3,33359.21,3,1,1,579,0,0,0,Klang Valley,5k-10k,0,
